"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","cmf_ura","TimeFrame","GeoVintage","Source","Location"
"Census Tract","37141920602","NC","37141920602","=""37141920602""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37141990100","NC","37141990100","=""37141990100""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37143920101","NC","37143920101","=""37143920101""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37143920102","NC","37143920102","=""37143920102""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37143920201","NC","37143920201","=""37143920201""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37143920202","NC","37143920202","=""37143920202""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37145920100","NC","37145920100","=""37145920100""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37145920200","NC","37145920200","=""37145920200""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37145920300","NC","37145920300","=""37145920300""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37145920400","NC","37145920400","=""37145920400""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37145920500","NC","37145920500","=""37145920500""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37145920601","NC","37145920601","=""37145920601""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37145920602","NC","37145920602","=""37145920602""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37147000101","NC","37147000101","=""37147000101""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37147000102","NC","37147000102","=""37147000102""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37147000201","NC","37147000201","=""37147000201""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37147000202","NC","37147000202","=""37147000202""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37147000301","NC","37147000301","=""37147000301""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37147000303","NC","37147000303","=""37147000303""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37147000304","NC","37147000304","=""37147000304""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37147000400","NC","37147000400","=""37147000400""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37147000501","NC","37147000501","=""37147000501""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37147000503","NC","37147000503","=""37147000503""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37147000504","NC","37147000504","=""37147000504""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37147000602","NC","37147000602","=""37147000602""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37147000604","NC","37147000604","=""37147000604""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37147000605","NC","37147000605","=""37147000605""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37147000606","NC","37147000606","=""37147000606""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37147000607","NC","37147000607","=""37147000607""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37147000701","NC","37147000701","=""37147000701""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37147000702","NC","37147000702","=""37147000702""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37147000800","NC","37147000800","=""37147000800""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37147000901","NC","37147000901","=""37147000901""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37147000902","NC","37147000902","=""37147000902""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37147001001","NC","37147001001","=""37147001001""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37147001002","NC","37147001002","=""37147001002""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37147001003","NC","37147001003","=""37147001003""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37147001100","NC","37147001100","=""37147001100""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37147001200","NC","37147001200","=""37147001200""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37147001301","NC","37147001301","=""37147001301""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37147001302","NC","37147001302","=""37147001302""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37147001304","NC","37147001304","=""37147001304""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37147001305","NC","37147001305","=""37147001305""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37147001402","NC","37147001402","=""37147001402""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37147001403","NC","37147001403","=""37147001403""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37147001404","NC","37147001404","=""37147001404""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37147001500","NC","37147001500","=""37147001500""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37147001601","NC","37147001601","=""37147001601""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37147001602","NC","37147001602","=""37147001602""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37147001700","NC","37147001700","=""37147001700""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37147001800","NC","37147001800","=""37147001800""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37147001900","NC","37147001900","=""37147001900""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37147002002","NC","37147002002","=""37147002002""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37147002003","NC","37147002003","=""37147002003""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37147002004","NC","37147002004","=""37147002004""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37149920101","NC","37149920101","=""37149920101""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37149920103","NC","37149920103","=""37149920103""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37149920104","NC","37149920104","=""37149920104""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37149920201","NC","37149920201","=""37149920201""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37149920202","NC","37149920202","=""37149920202""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37149920301","NC","37149920301","=""37149920301""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37149920303","NC","37149920303","=""37149920303""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37149920304","NC","37149920304","=""37149920304""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37151030100","NC","37151030100","=""37151030100""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37151030201","NC","37151030201","=""37151030201""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37151030202","NC","37151030202","=""37151030202""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37151030301","NC","37151030301","=""37151030301""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37151030302","NC","37151030302","=""37151030302""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37151030400","NC","37151030400","=""37151030400""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37151030502","NC","37151030502","=""37151030502""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37151030503","NC","37151030503","=""37151030503""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37151030504","NC","37151030504","=""37151030504""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37151030600","NC","37151030600","=""37151030600""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37151030700","NC","37151030700","=""37151030700""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37151030803","NC","37151030803","=""37151030803""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37151030804","NC","37151030804","=""37151030804""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37151030805","NC","37151030805","=""37151030805""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37151030806","NC","37151030806","=""37151030806""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37151030900","NC","37151030900","=""37151030900""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37151031001","NC","37151031001","=""37151031001""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37151031002","NC","37151031002","=""37151031002""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37151031101","NC","37151031101","=""37151031101""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37151031102","NC","37151031102","=""37151031102""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37151031200","NC","37151031200","=""37151031200""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37151031303","NC","37151031303","=""37151031303""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37151031304","NC","37151031304","=""37151031304""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37151031305","NC","37151031305","=""37151031305""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37151031307","NC","37151031307","=""37151031307""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37151031308","NC","37151031308","=""37151031308""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37151031401","NC","37151031401","=""37151031401""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37151031402","NC","37151031402","=""37151031402""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37151031501","NC","37151031501","=""37151031501""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37151031503","NC","37151031503","=""37151031503""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37151031504","NC","37151031504","=""37151031504""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37151031505","NC","37151031505","=""37151031505""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37151031601","NC","37151031601","=""37151031601""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37151031602","NC","37151031602","=""37151031602""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37153970100","NC","37153970100","=""37153970100""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37153970200","NC","37153970200","=""37153970200""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37153970300","NC","37153970300","=""37153970300""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37153970400","NC","37153970400","=""37153970400""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37153970500","NC","37153970500","=""37153970500""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37153970600","NC","37153970600","=""37153970600""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37153970700","NC","37153970700","=""37153970700""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37153970800","NC","37153970800","=""37153970800""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37153970900","NC","37153970900","=""37153970900""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37153971000","NC","37153971000","=""37153971000""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37153971100","NC","37153971100","=""37153971100""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37155960101","NC","37155960101","=""37155960101""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37155960102","NC","37155960102","=""37155960102""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37155960202","NC","37155960202","=""37155960202""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37155960203","NC","37155960203","=""37155960203""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37155960204","NC","37155960204","=""37155960204""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37155960301","NC","37155960301","=""37155960301""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37155960302","NC","37155960302","=""37155960302""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37155960402","NC","37155960402","=""37155960402""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37155960403","NC","37155960403","=""37155960403""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37155960404","NC","37155960404","=""37155960404""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37155960501","NC","37155960501","=""37155960501""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37155960502","NC","37155960502","=""37155960502""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37155960503","NC","37155960503","=""37155960503""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37155960601","NC","37155960601","=""37155960601""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37155960602","NC","37155960602","=""37155960602""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37155960701","NC","37155960701","=""37155960701""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37155960702","NC","37155960702","=""37155960702""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37155960801","NC","37155960801","=""37155960801""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37155960802","NC","37155960802","=""37155960802""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37155960900","NC","37155960900","=""37155960900""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37155961000","NC","37155961000","=""37155961000""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37155961100","NC","37155961100","=""37155961100""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37155961200","NC","37155961200","=""37155961200""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37155961301","NC","37155961301","=""37155961301""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37155961302","NC","37155961302","=""37155961302""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37155961400","NC","37155961400","=""37155961400""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37155961500","NC","37155961500","=""37155961500""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37155961601","NC","37155961601","=""37155961601""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37155961602","NC","37155961602","=""37155961602""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37155961700","NC","37155961700","=""37155961700""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37155961801","NC","37155961801","=""37155961801""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37155961802","NC","37155961802","=""37155961802""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37155961900","NC","37155961900","=""37155961900""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37155962001","NC","37155962001","=""37155962001""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37155962002","NC","37155962002","=""37155962002""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37157040101","NC","37157040101","=""37157040101""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37157040102","NC","37157040102","=""37157040102""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37157040200","NC","37157040200","=""37157040200""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37157040300","NC","37157040300","=""37157040300""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37157040400","NC","37157040400","=""37157040400""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37157040501","NC","37157040501","=""37157040501""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37157040502","NC","37157040502","=""37157040502""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37157040601","NC","37157040601","=""37157040601""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37157040602","NC","37157040602","=""37157040602""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37157040700","NC","37157040700","=""37157040700""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37157040800","NC","37157040800","=""37157040800""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37157040900","NC","37157040900","=""37157040900""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37157041001","NC","37157041001","=""37157041001""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37157041002","NC","37157041002","=""37157041002""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37157041100","NC","37157041100","=""37157041100""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37157041200","NC","37157041200","=""37157041200""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37157041300","NC","37157041300","=""37157041300""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37157041400","NC","37157041400","=""37157041400""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37157041501","NC","37157041501","=""37157041501""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37157041502","NC","37157041502","=""37157041502""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37157041601","NC","37157041601","=""37157041601""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37157041602","NC","37157041602","=""37157041602""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37159050201","NC","37159050201","=""37159050201""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37159050202","NC","37159050202","=""37159050202""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37159050300","NC","37159050300","=""37159050300""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37159050400","NC","37159050400","=""37159050400""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37159050500","NC","37159050500","=""37159050500""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37159050700","NC","37159050700","=""37159050700""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37159050800","NC","37159050800","=""37159050800""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37159050901","NC","37159050901","=""37159050901""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37159050903","NC","37159050903","=""37159050903""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37159050904","NC","37159050904","=""37159050904""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37159051001","NC","37159051001","=""37159051001""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37159051002","NC","37159051002","=""37159051002""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37159051101","NC","37159051101","=""37159051101""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37159051102","NC","37159051102","=""37159051102""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37159051201","NC","37159051201","=""37159051201""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37159051202","NC","37159051202","=""37159051202""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37159051204","NC","37159051204","=""37159051204""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37159051301","NC","37159051301","=""37159051301""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37159051302","NC","37159051302","=""37159051302""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37159051303","NC","37159051303","=""37159051303""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37159051400","NC","37159051400","=""37159051400""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37159051501","NC","37159051501","=""37159051501""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37159051502","NC","37159051502","=""37159051502""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37159051600","NC","37159051600","=""37159051600""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37159051700","NC","37159051700","=""37159051700""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37159051801","NC","37159051801","=""37159051801""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37159051802","NC","37159051802","=""37159051802""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37159051901","NC","37159051901","=""37159051901""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37159051903","NC","37159051903","=""37159051903""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37159051904","NC","37159051904","=""37159051904""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37159052000","NC","37159052000","=""37159052000""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37161960101","NC","37161960101","=""37161960101""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37161960102","NC","37161960102","=""37161960102""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37161960103","NC","37161960103","=""37161960103""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37161960201","NC","37161960201","=""37161960201""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37161960202","NC","37161960202","=""37161960202""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37161960203","NC","37161960203","=""37161960203""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37161960301","NC","37161960301","=""37161960301""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37161960302","NC","37161960302","=""37161960302""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37161960400","NC","37161960400","=""37161960400""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37161960501","NC","37161960501","=""37161960501""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37161960502","NC","37161960502","=""37161960502""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37161960503","NC","37161960503","=""37161960503""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37161960600","NC","37161960600","=""37161960600""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37161960700","NC","37161960700","=""37161960700""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37161960800","NC","37161960800","=""37161960800""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37161960900","NC","37161960900","=""37161960900""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37161961001","NC","37161961001","=""37161961001""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37161961002","NC","37161961002","=""37161961002""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37161961102","NC","37161961102","=""37161961102""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37161961103","NC","37161961103","=""37161961103""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37161961104","NC","37161961104","=""37161961104""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37161961200","NC","37161961200","=""37161961200""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37163970101","NC","37163970101","=""37163970101""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37163970102","NC","37163970102","=""37163970102""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37163970201","NC","37163970201","=""37163970201""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37163970202","NC","37163970202","=""37163970202""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37163970302","NC","37163970302","=""37163970302""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37163970303","NC","37163970303","=""37163970303""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37163970304","NC","37163970304","=""37163970304""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37163970401","NC","37163970401","=""37163970401""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37163970402","NC","37163970402","=""37163970402""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37163970501","NC","37163970501","=""37163970501""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37163970502","NC","37163970502","=""37163970502""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37163970600","NC","37163970600","=""37163970600""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37163970701","NC","37163970701","=""37163970701""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37163970702","NC","37163970702","=""37163970702""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37163970801","NC","37163970801","=""37163970801""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37163970802","NC","37163970802","=""37163970802""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37163970900","NC","37163970900","=""37163970900""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37163971001","NC","37163971001","=""37163971001""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
